,Ni
33644,"[32835, 32836, 33103, 33104, 33375, 33376, 33643, 33644, 33645, 33646, 33647, 33916, 33918, 34187]"
44328,"[44037, 44328]"
17696,"[16999, 17228, 17229, 17230, 17232, 17459, 17460, 17461, 17462, 17463, 17464, 17465, 17693, 17694, 17695, 17696, 17697, 17698, 17699, 17933, 17934, 17935, 17936, 17937, 18174, 18175, 18176, 18177, 18417, 18419]"
39877,"[39025, 39026, 39027, 39309, 39590, 39591, 39596, 39877, 39878, 39880, 40161, 40163, 40165, 40167, 40451, 40452, 40453, 40744]"
35093,"[34274, 34275, 34545, 34549, 34819, 34820, 34821, 34822, 34823, 35092, 35093, 35094, 35096, 35363, 35365, 35366, 35367, 35368, 35369, 35641]"
27354,"[26940, 26941, 27144, 27147, 27351, 27352, 27353, 27354, 27356, 27567, 27568, 27569, 27570, 27571, 27572, 27790, 27791, 27792, 28016, 28018]"
13626,"[12938, 13166, 13167, 13168, 13169, 13170, 13395, 13396, 13397, 13398, 13399, 13400, 13401, 13623, 13624, 13625, 13627, 13629, 13852, 13853, 13854, 13855, 14080, 14081, 14082, 14083, 14310, 14311, 14312]"
30433,"[29708, 29709, 29710, 29950, 29951, 29953, 29954, 30194, 30430, 30431, 30433, 30435, 30436, 30672, 30673, 30677, 30678, 30917, 30919]"
34258,"[33713, 33716, 33983, 33984, 33987, 34255, 34256, 34257, 34258, 34259, 34260, 34529, 34530, 34531, 34532, 34533, 34534, 34804, 34805, 34806, 35078]"
25605,"[25006, 25007, 25403, 25404, 25405, 25406, 25407, 25409, 25603, 25604, 25606, 25607, 25608, 25800, 25801, 25803, 25804, 25805, 25806, 25999, 26000, 26001, 26002, 26198, 26199, 26200]"
10114,"[9951, 9952, 9953, 10112, 10271, 10272, 10436, 10437, 10604, 10605]"
39148,"[38594, 38595, 38596, 38864, 39146, 39149, 39434, 39714, 39998, 39999, 40000]"
41713,"[40837, 41420, 41421, 41422, 41423, 41424, 41712, 41713, 41714, 41715, 41716, 42004, 42005, 42006, 42007, 42008, 42297, 42298, 42299]"
41429,"[40843, 40844, 40845, 41134, 41136, 41137, 41138, 41139, 41427, 41428, 41429, 41719, 41720, 42013, 42307]"
35671,"[34851, 34852, 35124, 35126, 35395, 35396, 35397, 35398, 35399, 35400, 35401, 35668, 35670, 35671, 35672, 35673, 35941, 35942, 35943, 36211]"
23296,"[23069, 23070, 23072, 23295, 23298, 23299, 23518, 23520, 23521, 23734, 23735, 23737, 23943]"
22844,"[22126, 22365, 22366, 22367, 22369, 22606, 22607, 22608, 22842, 22843, 22844, 22845, 23072, 23074, 23075, 23076, 23299, 23300, 23301, 23522, 23523, 23524]"
36988,"[36180, 36182, 36450, 36452, 36453, 36723, 36724, 36987, 36988, 36989, 36990, 36991, 37251, 37252, 37254, 37255, 37256, 37257, 37517, 37518, 37519, 37520, 37521, 37779, 37780, 37781]"
3517,"[3149, 3150, 3273, 3274, 3393, 3394, 3396, 3397, 3515, 3518, 3519, 3520, 3640, 3641, 3642, 3643, 3764, 3765, 3766, 3768, 3888, 3889, 3890]"
16489,"[15822, 15823, 16042, 16044, 16045, 16263, 16264, 16265, 16266, 16487, 16488, 16489, 16490, 16491, 16714, 16716, 16718, 16719, 16944, 16948]"
43985,"[43121, 43122, 43406, 43408, 43693, 43694, 43695, 43697, 43698, 43982, 43983, 43984, 43988, 44271, 44274, 44275, 44276, 44277, 44562, 44565, 44851, 44852]"
8935,"[8476, 8477, 8478, 8625, 8626, 8628, 8777, 8778, 8779, 8780, 8781, 8782, 8932, 8933, 8934, 8935, 8936, 8937, 9087, 9088, 9089, 9090, 9091, 9242, 9243, 9244, 9396]"
28778,"[28094, 28321, 28547, 28548, 28552, 28778, 28779, 28780, 29003, 29006, 29233, 29235, 29465, 29466]"
6634,"[6347, 6440, 6444, 6535, 6537, 6538, 6631, 6635, 6727, 6729, 6731, 6732, 6825, 6826, 6922, 6924]"
5059,"[4842, 4843, 4844, 4845, 4846, 4950, 4951, 4953, 4954, 4955, 5056, 5058, 5060, 5061, 5062, 5165, 5166, 5167, 5168, 5270, 5272, 5273, 5375, 5376]"
16930,"[16248, 16249, 16250, 16471, 16472, 16474, 16475, 16699, 16700, 16701, 16702, 16703, 16928, 16929, 16930, 16931, 16932, 17158, 17159, 17160, 17161, 17162, 17163, 17390]"
33240,"[32448, 32449, 32705, 32706, 32708, 32970, 32971, 33238, 33240, 33241, 33242, 33243, 33508, 33510, 33511, 33512, 33513, 33778, 33779, 33780, 33781, 33782, 34050, 34051]"
5449,"[5133, 5134, 5135, 5239, 5240, 5241, 5242, 5342, 5343, 5345, 5346, 5347, 5348, 5446, 5447, 5448, 5449, 5450, 5451, 5452, 5548, 5549, 5550, 5551, 5552, 5553, 5649, 5650, 5652, 5653, 5750]"
38842,"[38045, 38046, 38047, 38304, 38305, 38306, 38307, 38308, 38569, 38570, 38571, 38572, 38573, 38574, 38575, 38839, 38841, 38842, 38843, 38844, 38845, 39121, 39123, 39126, 39127, 39405, 39407, 39408, 39409, 39690, 39691, 39692]"
17462,"[16768, 16769, 16770, 16997, 16999, 17001, 17227, 17228, 17229, 17230, 17232, 17233, 17459, 17460, 17461, 17462, 17463, 17464, 17465, 17693, 17694, 17695, 17696, 17697, 17698, 17699, 17933, 17934, 17935, 17936, 17937, 18175, 18176, 18177]"
17934,"[17228, 17229, 17230, 17459, 17460, 17461, 17462, 17463, 17692, 17693, 17694, 17695, 17696, 17697, 17698, 17933, 17934, 17935, 17936, 17937, 18173, 18174, 18175, 18176, 18177, 18415, 18416, 18417, 18419]"
2912,"[2785, 2787, 2788, 2909, 2910, 2911, 2912, 2913, 3035, 3037, 3038, 3039, 3160, 3162, 3163, 3164, 3284, 3285]"
16043,"[15379, 15380, 15600, 15601, 15602, 15820, 15821, 15822, 15823, 16040, 16041, 16042, 16044, 16045, 16261, 16263, 16264, 16265, 16266, 16487, 16488, 16489, 16490, 16716]"
53901,"[53133, 53134, 53393, 53394, 53395, 53396, 53397, 53652, 53653, 53654, 53655, 53898, 53899, 53901, 53902, 53903, 53904, 54134, 54135, 54136, 54137, 54138, 54139, 54359, 54360, 54361, 54363, 54574]"
22367,"[21643, 21886, 21887, 22123, 22126, 22128, 22129, 22365, 22366, 22367, 22369, 22370, 22606, 22607, 22608, 22842, 22843, 22844, 22845, 23074, 23075, 23076]"
39714,"[38864, 39146, 39149, 39712, 39714, 39995, 39997, 39998, 39999, 40000, 40001, 40286, 40287, 40573, 40574]"
8780,"[8333, 8334, 8476, 8477, 8478, 8625, 8626, 8628, 8777, 8778, 8779, 8780, 8781, 8782, 8932, 8933, 8934, 8935, 8936, 8937, 9088, 9089, 9090, 9091, 9243, 9244]"
22125,"[21643, 21881, 21882, 21886, 21887, 22122, 22123, 22126, 22128, 22365, 22366, 22367, 22369, 22606, 22607, 22608, 22842, 22843, 22844]"
59566,"[59251, 59252, 59354, 59356, 59357, 59358, 59459, 59460, 59461, 59463, 59464, 59563, 59564, 59565, 59566, 59567, 59568, 59668, 59670, 59671, 59674, 59769, 59770, 59771, 59772, 59773, 59868, 59870]"
12197,"[11779, 11984, 11987, 11988, 12195, 12197, 12198, 12200, 12414, 12415, 12417, 12638, 12639, 12640, 12862, 12864]"
53653,"[52869, 52870, 52871, 53131, 53133, 53134, 53135, 53393, 53394, 53395, 53396, 53397, 53398, 53652, 53653, 53654, 53655, 53898, 53899, 53901, 53902, 53903, 53904, 54134, 54135, 54136, 54137, 54138, 54360, 54361]"
9542,"[9081, 9082, 9234, 9386, 9387, 9388, 9390, 9539, 9540, 9541, 9542, 9543, 9692, 9693, 9694, 9695, 9697, 9698, 9851, 9852, 9853, 9854, 10013, 10014]"
15895,"[15232, 15452, 15671, 15672, 15674, 15675, 15676, 15677, 15894, 15895, 15896, 16114, 16115, 16116, 16117, 16338, 16339, 16340, 16341, 16567, 16568, 16569]"
11023,"[10490, 10492, 10661, 10662, 10663, 10833, 10835, 10837, 10838, 10839, 11020, 11022, 11023, 11024, 11025, 11026, 11222, 11223, 11227, 11426, 11427, 11428, 11429, 11633, 11634, 11635]"
1422,"[1356, 1423, 1424, 1425, 1486, 1488, 1489, 1490, 1491, 1492, 1556, 1557, 1558, 1559]"
16891,"[16209, 16210, 16211, 16432, 16433, 16435, 16436, 16661, 16662, 16663, 16665, 16890, 16891, 16892, 17120, 17122, 17124, 17350, 17351, 17352, 17353, 17354, 17583, 17584, 17585]"
8614,"[8178, 8179, 8318, 8319, 8320, 8321, 8322, 8461, 8462, 8463, 8464, 8465, 8466, 8611, 8612, 8613, 8614, 8615, 8764, 8765, 8766, 8767, 8768, 8770, 8920, 8922, 8923, 9076]"
33103,"[32311, 32312, 32313, 32567, 32568, 32833, 32835, 32836, 33103, 33104, 33375, 33376, 33643, 33644, 33645]"
41138,"[40266, 40843, 40844, 40845, 40848, 41136, 41137, 41138, 41139, 41427, 41428, 41429, 41720, 42013]"
56292,"[55773, 55947, 55948, 56120, 56121, 56122, 56289, 56293, 56294]"
40578,"[39718, 39719, 40000, 40001, 40004, 40286, 40287, 40289, 40578, 40579, 40867, 41159, 41161, 41162, 41453]"
38039,"[37251, 37252, 37515, 37516, 37517, 37518, 37519, 37776, 37777, 37778, 37779, 37780, 37781, 38036, 38038, 38039, 38040, 38041, 38042, 38299, 38300, 38301, 38302, 38565, 38567, 38834, 38836]"
48143,"[47265, 47266, 47267, 47560, 47562, 47563, 47854, 47855, 47858, 48140, 48141, 48143, 48144, 48146, 48425, 48430, 48711]"
40288,"[39434, 39718, 39719, 39998, 39999, 40000, 40001, 40004, 40286, 40287, 40289, 40574, 40578, 40579, 40867, 41159, 41161]"
33989,"[33449, 33716, 33719, 33720, 33721, 33987, 33991, 34258, 34259, 34260, 34532, 34533, 34534, 34806, 34807, 34808]"
42893,"[42008, 42009, 42010, 42598, 42599, 42600, 42891, 42892, 42894, 42895, 42896, 43183, 43184, 43185, 43186, 43187, 43188, 43189, 43471, 43473, 43474, 43760, 43761, 43762]"
58493,"[58167, 58168, 58273, 58274, 58276, 58277, 58381, 58382, 58383, 58384, 58386, 58491, 58492, 58493, 58494, 58495, 58496, 58600, 58601, 58602, 58603, 58606, 58712, 58713, 58823]"
5397,"[5080, 5185, 5186, 5187, 5289, 5290, 5291, 5292, 5294, 5295, 5396, 5399, 5400, 5498, 5499, 5500, 5501, 5502, 5503, 5504, 5602, 5603, 5703, 5704]"
40342,"[39486, 39487, 39488, 39769, 39770, 39771, 39772, 40052, 40053, 40054, 40055, 40057, 40339, 40340, 40341, 40343, 40345, 40629, 40630, 40631, 40632, 40633, 40634, 40920, 40922, 40923, 40924]"
9748,"[9289, 9290, 9440, 9442, 9443, 9444, 9594, 9595, 9596, 9597, 9745, 9747, 9749, 9903, 9904, 9906, 10064, 10065]"
23517,"[23069, 23070, 23295, 23298, 23518, 23520, 23734, 23735, 23737, 23943]"
38234,"[37452, 37453, 37714, 37715, 37974, 37975, 37976, 37977, 38232, 38233, 38235, 38236, 38237, 38497, 38501, 38502, 38503, 38771, 39052]"
5735,"[5432, 5433, 5434, 5533, 5534, 5535, 5537, 5633, 5634, 5635, 5636, 5637, 5638, 5733, 5735, 5737, 5738, 5832, 5834, 5835, 5836, 5837, 5933, 5934, 5935, 6032]"
5733,"[5430, 5431, 5432, 5531, 5532, 5533, 5534, 5535, 5633, 5634, 5635, 5636, 5733, 5735, 5832, 5834, 5835, 5933]"
15322,"[14649, 14873, 14876, 15096, 15097, 15100, 15102, 15319, 15320, 15322, 15324, 15325, 15541, 15542, 15543, 15544, 15545, 15546, 15765, 15766, 15987]"
41421,"[40546, 40837, 40839, 41132, 41420, 41421, 41422, 41423, 41424, 41712, 41713, 41714, 41715, 41716, 42004, 42005, 42006, 42007, 42297, 42298, 42299]"
9217,"[8906, 8909, 9066, 9216, 9218, 9220, 9367, 9368, 9369, 9370, 9371, 9373, 9522, 9523, 9524, 9525, 9675, 9676, 9677]"
50366,"[49515, 49799, 49800, 50083, 50085, 50365, 50366, 50368, 50369, 50651, 50653, 50933, 50934, 50935, 51213, 51214, 51215]"
18670,"[17941, 17943, 18181, 18183, 18184, 18185, 18422, 18423, 18424, 18425, 18426, 18427, 18428, 18667, 18668, 18669, 18670, 18671, 18672, 18673, 18911, 18912, 18914, 18915, 18916, 18917, 19160, 19161]"
18176,"[17461, 17462, 17463, 17694, 17695, 17696, 17697, 17698, 17933, 17934, 17935, 17936, 17937, 18173, 18174, 18175, 18176, 18177, 18179, 18415, 18416, 18417, 18419, 18420, 18421, 18664, 18665, 18908]"
18425,"[17702, 17940, 17941, 17943, 18180, 18181, 18183, 18184, 18185, 18186, 18422, 18423, 18424, 18425, 18426, 18427, 18428, 18667, 18668, 18669, 18670, 18671, 18672, 18673, 18912, 18914, 18915, 18916, 19160]"
17499,"[16806, 17034, 17035, 17037, 17038, 17266, 17267, 17268, 17270, 17496, 17497, 17498, 17499, 17500, 17501, 17730, 17731, 17733, 17734, 17736, 17970, 17972, 17973, 17974, 18212, 18213, 18214]"
10189,"[9710, 9712, 9867, 9870, 9871, 10028, 10030, 10031, 10032, 10187, 10189, 10190, 10191, 10192, 10350, 10352, 10354, 10355, 10518, 10519, 10522, 10689, 10690, 10691]"
23518,"[23069, 23070, 23072, 23295, 23298, 23299, 23518, 23520, 23521, 23734, 23735, 23737, 23943, 24148]"
38579,"[37792, 38052, 38054, 38055, 38311, 38312, 38314, 38315, 38576, 38577, 38578, 38579, 38580, 38581, 38846, 38847, 38848, 39129, 39130, 39131, 39132, 39413, 39414, 39415]"
11748,"[11336, 11337, 11338, 11539, 11541, 11542, 11545, 11747, 11952, 11953, 11954, 11955, 12164, 12165, 12166, 12167, 12383, 12385]"
18671,"[17943, 18183, 18184, 18185, 18186, 18423, 18424, 18425, 18426, 18427, 18428, 18429, 18668, 18669, 18670, 18671, 18672, 18673, 18674, 18912, 18914, 18915, 18916, 18917, 18918, 19160, 19161]"
19232,"[18745, 18988, 18990, 19232, 19233, 19235, 19478, 19479, 19481, 19723, 19724, 19725, 19726, 19970, 19971, 19972]"
26333,"[25740, 25937, 25938, 26132, 26134, 26135, 26137, 26138, 26330, 26331, 26332, 26334, 26529, 26530, 26532, 26533, 26534, 26730, 26935, 26936]"
26335,"[25740, 25937, 25938, 26134, 26135, 26137, 26138, 26140, 26332, 26334, 26338, 26532, 26533, 26534, 26537]"
21395,"[20664, 20666, 20910, 20911, 20912, 21150, 21151, 21152, 21153, 21154, 21156, 21394, 21395, 21396, 21397, 21638]"
32711,"[31948, 31949, 31950, 32198, 32200, 32201, 32202, 32452, 32453, 32454, 32455, 32456, 32457, 32708, 32709, 32710, 32711, 32713, 32714, 32975, 32977, 32978, 33243, 33244, 33245, 33246, 33247, 33515, 33516]"
35116,"[34568, 34569, 34840, 34841, 34844, 34845, 34846, 35114, 35115, 35116, 35118, 35119, 35386, 35387, 35388, 35389, 35391, 35392, 35660, 35661, 35662, 35663, 35933, 35934, 35935]"
13611,"[13380, 13381, 13382, 13383, 13609, 13610, 13611, 13612, 13838, 13839, 13841, 13842, 14065, 14066, 14067, 14068, 14069, 14295, 14297]"
8502,"[8216, 8217, 8355, 8357, 8499, 8500, 8501, 8503, 8504, 8505, 8649, 8650, 8651, 8652, 8653, 8654, 8655, 8804, 8805, 8806, 8807, 8959, 8960, 8961]"
4976,"[4633, 4749, 4753, 4866, 4974, 4975, 4976, 4977, 5080, 5082, 5083, 5084, 5085, 5187, 5189, 5190, 5191, 5294, 5295]"
8360,"[8216, 8217, 8357, 8501, 8503, 8504, 8505, 8652, 8653, 8654, 8655, 8806, 8807, 8808]"
48670,"[48105, 48106, 48389, 48391, 48670, 48671, 48672, 48673, 48951, 48952, 48953, 48954, 49232, 49233, 49234, 49235, 49515]"
22365,"[21643, 21881, 21882, 22122, 22123, 22126, 22365, 22366, 22367, 22606, 22607, 22608, 22842, 22843, 22844, 23072, 23074]"
27019,"[26614, 26615, 26616, 26617, 26815, 26816, 26817, 27016, 27019, 27022, 27222, 27228, 27431]"
8503,"[8216, 8217, 8357, 8500, 8501, 8503, 8504, 8505, 8650, 8651, 8652, 8653, 8654, 8655, 8804, 8805, 8806, 8807, 8808, 8960, 8961]"
26529,"[26131, 26132, 26134, 26327, 26329, 26330, 26331, 26332, 26526, 26527, 26528, 26529, 26530, 26532, 26725, 26726, 26728, 26730, 26931, 26932, 26933, 26935, 27138]"
14108,"[13423, 13650, 13651, 13877, 13878, 13879, 13880, 13881, 14105, 14106, 14107, 14108, 14109, 14336, 14337, 14338, 14340, 14565, 14566, 14567, 14568, 14791, 14793]"
38879,"[38083, 38084, 38341, 38342, 38343, 38344, 38606, 38607, 38608, 38610, 38611, 38876, 38877, 38878, 38879, 38880, 38881, 38882, 39158, 39160, 39161, 39162, 39442, 39444, 39445, 39446, 39727, 39728]"
14826,"[15050, 15272]"
10170,"[9691, 9692, 9693, 9849, 9850, 9851, 9852, 10008, 10009, 10010, 10011, 10013, 10167, 10168, 10169, 10170, 10171, 10172, 10173, 10330, 10331, 10332, 10333, 10334, 10335, 10336, 10499, 10500, 10501, 10502, 10503, 10670, 10671, 10672]"
45777,[46070]
45778,[46070]
17481,"[16787, 16788, 16789, 17016, 17017, 17018, 17019, 17020, 17246, 17247, 17248, 17249, 17250, 17251, 17252, 17478, 17479, 17480, 17481, 17482, 17483, 17484, 17712, 17713, 17714, 17715, 17716, 17717, 17718, 17952, 17953, 17954, 17955, 17956, 18194, 18196]"
48671,"[47819, 48105, 48106, 48389, 48391, 48392, 48670, 48671, 48672, 48673, 48951, 48952, 48953, 48954, 48955, 49232, 49233, 49234, 49235, 49236, 49515, 49517]"
6537,"[6248, 6343, 6347, 6440, 6444, 6534, 6535, 6537, 6538, 6630, 6631, 6635, 6727, 6729, 6731, 6825]"
42311,"[42016, 42020, 42021, 42309, 42310, 42311, 42312, 42313, 42314, 42604, 42606, 42607, 42900, 42901, 42902]"
53900,"[53131, 53133, 53393, 53394, 53395, 53396, 53652, 53653, 53654, 53655, 53898, 53899, 53901, 53902, 53903, 54132, 54134, 54135, 54136, 54137, 54138, 54359, 54360, 54361, 54573, 54574]"
34812,"[33994, 33995, 34537, 34539, 34540, 34542, 34810, 35082, 35083, 35084, 35085, 35086, 35087, 35088, 35356, 35358, 35359, 35630, 35631, 35632]"
13791,"[13331, 13560, 13564, 13788, 13791, 13792, 13793, 13794, 14016, 14017, 14019, 14021, 14022, 14245, 14248, 14249, 14475, 14476]"
15678,"[15013, 15234, 15235, 15236, 15237, 15456, 15457, 15458, 15459, 15460, 15675, 15676, 15677, 15678, 15680, 15896, 15899, 15900, 15901, 15902, 16121, 16343, 16344, 16345]"
39878,"[39026, 39027, 39309, 39591, 39596, 39877, 39878, 39880, 40163, 40165, 40167, 40168, 40452, 40453, 40456, 40744]"
18175,"[17460, 17461, 17462, 17693, 17694, 17695, 17696, 17697, 17933, 17934, 17935, 17936, 17937, 18173, 18174, 18175, 18176, 18177, 18415, 18416, 18417, 18419, 18420, 18664]"
19287,"[18553, 18796, 18799, 19039, 19044, 19284, 19286, 19287, 19290, 19530, 19531, 19532, 19533, 19534, 19536, 19778, 19779, 19780, 19781, 19782, 20025, 20026]"
34845,"[34569, 34573, 34574, 34844, 34845, 34846, 34847, 35115, 35116, 35118, 35119, 35121, 35389, 35391, 35392, 35393, 35663, 35665]"
1558,"[1356, 1423, 1424, 1425, 1488, 1489, 1490, 1491, 1492, 1493, 1556, 1557, 1558, 1559, 1560, 1561, 1627, 1628, 1629, 1693, 1694, 1695, 1696, 1697, 1767, 1768, 1769]"
2656,"[2424, 2653, 2654, 2655, 2656, 2657, 2658, 2778, 2779, 2781, 2782, 2783, 2902, 2903, 2904, 2905, 2906, 3029, 3030, 3031]"
38681,"[37894, 38154, 38155, 38156, 38413, 38415, 38417, 38679, 38681, 38682, 38683, 38684, 38948, 38949, 38950, 38951, 38952, 38953, 38954, 39231, 39232, 39233, 39235, 39515, 39516, 39517]"
36204,"[35388, 35389, 35660, 35661, 35662, 35663, 35931, 35932, 35933, 35934, 35935, 35937, 36201, 36202, 36203, 36204, 36205, 36206, 36473, 36742, 36743, 36744, 37012]"
13563,"[13105, 13330, 13331, 13336, 13560, 13564, 13788, 13791, 13792, 13793, 13794, 14017, 14019, 14021, 14248]"
39130,"[38311, 38312, 38576, 38577, 38578, 38579, 38580, 38845, 38846, 38847, 38848, 39127, 39128, 39129, 39130, 39131, 39132, 39410, 39411, 39412, 39413, 39414, 39415, 39416, 39697, 39698, 39980, 39981]"
4813,"[4457, 4458, 4576, 4577, 4578, 4693, 4695, 4696, 4697, 4698, 4699, 4811, 4813, 4814, 4815, 4919, 4922, 4923, 4924, 5028, 5029, 5030, 5133, 5134, 5135]"
27007,"[26405, 26604, 26605, 26801, 26802, 26803, 26804, 27007, 27008, 27009, 27215, 27216, 27422, 27423, 27638]"
13166,"[12486, 12712, 12933, 12934, 12938, 13165, 13166, 13167, 13168, 13169, 13393, 13394, 13395, 13396, 13397, 13398, 13399, 13622, 13623, 13624, 13625, 13852, 13853]"
18462,"[17739, 17740, 17741, 17977, 17978, 17980, 17981, 18219, 18223, 18459, 18463, 18464, 18465, 18705, 18706, 18709, 18949, 18950, 18951, 18953, 19197]"
2780,"[2424, 2653, 2654, 2655, 2656, 2657, 2658, 2778, 2779, 2781, 2782, 2783, 2901, 2902, 2903, 2904, 2905, 2906, 2907, 3028, 3029, 3030, 3031, 3153, 3154, 3155]"
38684,"[37896, 38156, 38159, 38160, 38415, 38417, 38419, 38421, 38681, 38682, 38683, 38684, 38685, 38686, 38687, 38951, 38952, 38953, 38954, 38956, 38957, 39235, 39236, 39237, 39238, 39518, 39519, 39520]"
55264,"[54644, 54646, 55061, 55064, 55266, 55267, 55461]"
40887,"[40306, 40307, 40308, 40595, 40596, 40598, 40599, 40884, 40885, 40886, 40887, 40888, 41178, 41179, 41180, 41181, 41470, 41471, 41762, 41764]"
47555,"[46671, 46964, 46967, 47258, 47260, 47263, 47555, 47556, 47852, 48135, 48420]"
36804,"[35994, 35995, 36266, 36531, 36533, 36534, 36535, 36536, 36537, 36801, 36802, 36803, 36804, 36805, 36806, 36807, 37069, 37071, 37072, 37073, 37074, 37335, 37336, 37337, 37338, 37339, 37601, 37602, 37603]"
36536,"[35723, 35724, 35994, 35995, 35996, 35997, 36266, 36267, 36268, 36533, 36534, 36535, 36536, 36537, 36538, 36539, 36803, 36804, 36805, 36806, 36807, 36808, 36809, 37071, 37072, 37073, 37074, 37338, 37339, 37340]"
40256,"[39400, 39683, 39684, 39966, 39968, 39969, 39970, 39971, 40253, 40255, 40256, 40257, 40258, 40259, 40542, 40546, 40548, 40837]"
12583,"[11931, 12140, 12141, 12142, 12144, 12357, 12358, 12360, 12362, 12363, 12582, 12583, 12585, 12586, 12805, 12807, 12808, 12811, 13035, 13263, 13265]"
35404,"[34584, 34586, 34856, 34858, 34859, 35128, 35129, 35130, 35132, 35133, 35401, 35402, 35403, 35404, 35405, 35675, 35676, 35677, 35678, 35680, 35949, 36219, 36220]"
40919,"[40051, 40052, 40053, 40338, 40339, 40340, 40341, 40625, 40626, 40627, 40629, 40630, 40631, 40917, 40918, 40920, 40922, 41208, 41209, 41210, 41211, 41502, 41503]"
17390,"[16699, 16700, 16701, 16928, 16929, 16930, 16931, 17156, 17158, 17159, 17160, 17161, 17162, 17390, 17625]"
8624,"[8188, 8189, 8190, 8328, 8329, 8330, 8331, 8471, 8472, 8473, 8474, 8476, 8477, 8621, 8622, 8623, 8625, 8626, 8776, 8777, 8778, 8779, 8780, 8930, 8931, 8932, 8933, 8934, 9086, 9087, 9088]"
27355,"[26737, 26940, 26941, 27144, 27147, 27352, 27353, 27354, 27356, 27568, 27569, 27570, 27571, 27572, 27791, 27792, 28018]"
41179,"[40306, 40307, 40308, 40595, 40596, 40598, 40884, 40885, 40886, 40887, 40888, 41178, 41179, 41180, 41181, 41470, 41471, 41762, 41764, 42055]"
20431,"[19694, 19695, 19939, 19942, 20183, 20185, 20186, 20187, 20428, 20429, 20677, 20678, 20920, 20921, 20922]"
30962,"[30237, 30478, 30480, 30719, 30721, 30722, 30961, 30962, 31203, 31204, 31448, 31449, 31450]"
40628,"[39768, 39769, 40050, 40051, 40052, 40053, 40054, 40336, 40338, 40339, 40340, 40341, 40625, 40626, 40627, 40629, 40630, 40631, 40917, 40918, 40920, 40922, 41209, 41210, 41211, 41502, 41503]"
28289,"[27836, 27837, 27838, 27839, 28060, 28061, 28062, 28063, 28287, 28289, 28290, 28291, 28514, 28515, 28517, 28519, 28520, 28743, 28744, 28746, 28972]"
16435,"[15768, 15769, 15770, 15988, 15990, 15991, 16208, 16209, 16210, 16211, 16212, 16213, 16432, 16433, 16435, 16436, 16437, 16438, 16661, 16662, 16663, 16665, 16890, 16891, 16892, 17122]"
1488,"[1356, 1423, 1424, 1485, 1486, 1488, 1489, 1490, 1491, 1553, 1554, 1556, 1557, 1558, 1559, 1622, 1692, 1693, 1694]"
14871,"[14643, 14644, 14645, 14869, 14870, 14871, 14873, 15094, 15096, 15097, 15317, 15319, 15320, 15541, 15542]"
