,Ni
13859,"[13172, 13174, 13401, 13402, 13403, 13404, 13405, 13629, 13631, 13632, 13633, 13634, 13858, 13860, 13861, 13862, 14087, 14089, 14090, 14314, 14316, 14318, 14544, 14545, 14546]"
17584,"[16890, 16891, 16892, 17120, 17122, 17350, 17351, 17352, 17353, 17354, 17581, 17582, 17583, 17584, 17585, 17586, 17587, 17817, 17819, 18058, 18059, 18299]"
37939,"[37415, 37416, 37679, 38202, 38463, 38464, 38734, 38736]"
4131,"[3764, 3765, 3766, 3886, 3887, 3888, 3889, 3890, 4007, 4008, 4010, 4011, 4013, 4129, 4130, 4131, 4133, 4134, 4249, 4250, 4251, 4253, 4254, 4368, 4370, 4371, 4372, 4487, 4488, 4489]"
43172,"[42287, 42581, 42582, 42877, 43456, 43457, 43745, 44037]"
35057,"[34781, 34782, 35054, 35056, 35328, 35329, 35602, 35876]"
59191,"[58979, 58983, 59293]"
61179,"[61178, 61219, 61258, 61259]"
47547,"[46955, 46956, 47249, 47250, 47251, 47252, 47253, 47544, 47546, 47548, 47549, 47550, 47839, 47840, 47841, 47843, 47844, 47845, 48127, 48129, 48130, 48131, 48413]"
49767,"[49203, 49480, 49482, 49485, 49486, 49770, 50054, 50333, 50620]"
8021,[8160]
10208,"[9730, 9731, 9886, 9887, 9888, 10047, 10048, 10049, 10050, 10205, 10206, 10207, 10208, 10209, 10368, 10369, 10370, 10371, 10372, 10373, 10374, 10537, 10541]"
51522,"[50678, 50679, 50680, 50960, 50961, 50962, 50964, 51240, 51241, 51242, 51244, 51245, 51519, 51520, 51521, 51523, 51524, 51525, 51797, 51798, 51799, 51800, 51801, 51802, 51803, 52074, 52075, 52076]"
10291,"[9970, 10125, 10129, 10131, 10288, 10289, 10291, 10460, 10461, 10628, 10629, 10630, 10631, 10803, 10804, 10805]"
13220,"[12538, 12539, 12762, 12764, 12765, 12766, 12987, 12988, 12990, 13217, 13219, 13222, 13677, 13905]"
37170,"[36637, 36638, 36639, 36904, 36906, 36907, 37169, 37170, 37171, 37173, 37437, 37695, 37696, 37697, 37698, 37956, 37957, 37958]"
50049,"[49479, 49480, 49482, 49762, 50333]"
51523,"[50679, 50680, 50961, 50962, 50964, 50965, 51241, 51242, 51244, 51245, 51247, 51520, 51521, 51523, 51524, 51525, 51526, 51798, 51799, 51800, 51801, 51802, 51803, 51804, 52074, 52075, 52076, 52077, 52346]"
37965,"[37179, 37442, 37444, 37706, 37707, 37962, 37964, 37965, 37966, 37967, 37968, 38222, 38223, 38224, 38225, 38228, 38492, 38493, 38760, 38762]"
53717,"[53457, 53458, 53462, 53715, 53716, 53719, 54199, 54201, 54424]"
33206,"[32414, 32415, 32670, 32671, 32672, 32673, 32674, 32934, 32935, 32937, 32939, 32940, 33203, 33204, 33206, 33207, 33208, 33209, 33474, 33475, 33476, 33478, 33479, 33744, 33745, 33746, 33747, 33748, 34017, 34018]"
33118,"[32583, 32846, 32847, 32848, 32849, 33115, 33117, 33386, 33387, 33388, 33390, 33656, 33657, 33658, 33659, 33660, 33928, 33929, 33930]"
8904,"[8445, 8595, 8596, 8750, 8904, 8905, 8906, 9057, 9058, 9059, 9212, 9213, 9365, 9366, 9367]"
37503,"[36974, 37241, 37505, 37506, 37766, 37767, 38027]"
32363,"[31859, 31860, 32366, 32623]"
37992,"[37468, 37469, 37470, 37471, 37472, 37728, 37729, 37731, 37733, 37990, 37992, 37993, 37994, 37995, 38249, 38250, 38251, 38252, 38254, 38255, 38517, 38518]"
39656,"[39087, 39370, 39937]"
4268,"[3904, 3905, 3906, 4025, 4026, 4027, 4029, 4145, 4146, 4148, 4149, 4265, 4266, 4267, 4268, 4269, 4384, 4385, 4503, 4504, 4505, 4506, 4624, 4625]"
44873,"[44005, 44006, 44293, 44582]"
41540,"[40664, 40665, 40956, 40957, 40958, 41245, 41246, 41249, 41537, 41538, 41539, 41540, 41542, 41543, 41829, 41830, 41834, 42122, 42126, 42416, 42417, 42418]"
19965,"[19474, 19720, 19721, 19722, 19966, 19967, 20212, 20213, 20701]"
37454,"[36655, 36656, 36657, 36921, 36922, 36923, 36925, 37188, 37189, 37452, 37453, 37454, 37457, 37714, 37715, 37716, 37718, 37974, 37975, 37976, 37977, 37978, 38235, 38236, 38237]"
10303,"[9820, 9821, 9980, 9981, 9982, 10139, 10140, 10141, 10142, 10302, 10303, 10468, 10469, 10470, 10471, 10472, 10473, 10639, 10640, 10641, 10642, 10643, 10815, 10816, 10817]"
9220,"[8909, 8913, 9066, 9067, 9068, 9069, 9218, 9220, 9221, 9222, 9223, 9370, 9371, 9373, 9374, 9375, 9376, 9524, 9525, 9526, 9527, 9528, 9678, 9679, 9680]"
6275,"[5980, 5981, 6079, 6080, 6082, 6175, 6178, 6179, 6181, 6272, 6273, 6275, 6276, 6277, 6278, 6368, 6370, 6371, 6372, 6373, 6374, 6465, 6468, 6469, 6562, 6563, 6564]"
51521,"[50678, 50679, 50959, 50960, 50961, 50962, 51240, 51241, 51242, 51244, 51245, 51519, 51520, 51521, 51523, 51524, 51796, 51797, 51798, 51799, 51800, 51801, 51802, 52074, 52075, 52342]"
4184,"[4060, 4061, 4062, 4181, 4301]"
36657,"[35847, 35848, 36115, 36116, 36117, 36384, 36385, 36386, 36388, 36390, 36654, 36655, 36656, 36657, 36658, 36659, 36660, 36921, 36922, 36923, 36925, 36927, 37188, 37189, 37454]"
44626,"[43758, 43759, 43760, 44047, 44048, 44049, 44050, 44339, 44340, 44625, 44628, 44913, 44914, 44915, 44916, 44917, 44918, 45205, 45206, 45493, 45494, 45495]"
50915,"[50629, 50630, 50631, 50633, 50912, 50913, 50914, 51193, 51473, 51475, 51752, 51753]"
51242,"[50393, 50394, 50395, 50676, 50678, 50679, 50680, 50959, 50960, 50961, 50962, 50964, 51240, 51241, 51242, 51244, 51245, 51519, 51520, 51521, 51523, 51524, 51797, 51798, 51799, 51800, 51801, 52074]"
50630,"[49777, 49778, 49779, 50343, 50344, 50627, 50628, 50629, 50630, 50631, 50633, 50910, 50912, 50913, 50914, 51192, 51193, 51473]"
51520,"[50676, 50678, 50959, 50960, 50961, 50962, 51240, 51241, 51242, 51244, 51519, 51520, 51521, 51523, 51796, 51797, 51798, 51799, 51800, 51801, 52070, 52074, 52342]"
6207,"[5910, 5912, 6008, 6009, 6011, 6107, 6108, 6109, 6110, 6204, 6205, 6206, 6207, 6208, 6303, 6305, 6398]"
1098,"[961, 962, 963, 1027, 1028, 1029, 1095, 1096, 1097, 1164, 1165, 1166, 1167, 1238]"
4026,"[3657, 3658, 3779, 3780, 3781, 3782, 3903, 3904, 3905, 3906, 3907, 4024, 4025, 4026, 4027, 4029, 4144, 4145, 4146, 4148, 4149, 4265, 4266, 4267, 4268, 4269, 4385]"
3389,"[3146, 3264, 3269, 3387, 3388, 3510, 3511, 3512, 3515, 3635, 3638, 3760]"
10384,"[9901, 9902, 10059, 10060, 10061, 10063, 10219, 10220, 10221, 10222, 10223, 10224, 10383, 10384, 10385, 10386, 10551, 10552, 10553, 10720, 10721, 10896]"
51241,"[50393, 50394, 50676, 50678, 50679, 50959, 50960, 50961, 50962, 51240, 51241, 51242, 51244, 51519, 51520, 51521, 51523, 51796, 51797, 51798, 51799, 51800]"
56160,"[55810, 55984, 55986, 56328]"
41609,"[40733, 40734, 41026, 41027, 41319, 41611, 41612, 41904]"
30369,"[30370, 30851, 31096]"
28484,"[27803, 28253, 28255, 28940, 29166, 29167]"
9824,"[9359, 9360, 9511, 9513, 9514, 9663, 9664, 9665, 9667, 9821, 9822, 9823, 9824, 9825, 9981, 9982, 9984, 10142, 10146, 10307]"
55750,"[55748, 55922, 55924, 56271]"
10048,"[9576, 9577, 9730, 9731, 9732, 9886, 9887, 9888, 9891, 10047, 10048, 10049, 10050, 10205, 10206, 10207, 10208, 10209, 10369, 10370, 10371, 10372, 10373]"
37715,"[36922, 36923, 37188, 37189, 37452, 37453, 37454, 37457, 37714, 37715, 37716, 37718, 37974, 37975, 37976, 37977, 37978, 38235, 38236, 38237, 38238, 38501, 38502, 38503]"
10832,"[10487, 10488, 10658, 10829, 10830, 10831, 10833, 10835, 11016, 11017, 11018, 11019, 11020, 11022, 11218, 11219, 11222, 11423, 11424]"
56390,"[55876, 56222, 56223, 56880]"
4009,"[3640, 3641, 3763, 3764, 3765, 3766, 3886, 3887, 3888, 3889, 3890, 4006, 4007, 4008, 4010, 4011, 4129, 4130, 4131, 4133, 4249, 4250, 4251, 4368, 4370]"
50631,"[49778, 49779, 50344, 50628, 50629, 50630, 50631, 50633, 50912, 50913, 50914, 51193, 51473, 51475]"
10293,"[9810, 9811, 9970, 9971, 10129, 10131, 10133, 10291, 10460, 10461, 10629, 10630, 10631, 10632, 10633, 10805, 10806, 10807]"
40432,[39572]
26810,"[26213, 26214, 26215, 26410, 26411, 26414, 26608, 26609, 26610, 26614, 26808, 27013, 27014, 27016, 27222, 27429, 27430]"
36808,"[35997, 35999, 36266, 36267, 36268, 36535, 36536, 36537, 36538, 36539, 36540, 36805, 36806, 36807, 36808, 36809, 36811, 37072, 37073, 37074, 37076, 37339, 37340, 37341, 37343, 37605, 37606, 37607]"
7207,"[7210, 7315, 7316, 7318, 7427, 7428, 7540, 7541]"
30915,"[30430, 30431, 30433, 30670, 30672, 30673, 30912, 30913, 30914, 30917, 31154, 31155, 31400, 31403, 31649, 31650]"
22380,"[22142, 22383, 22623, 22858]"
25169,[]
23757,"[23091, 23092, 23093, 23318, 23320, 23538, 23540, 23542, 23754, 23756, 23757, 23759, 23760, 23962, 23965, 23966, 23967, 24371]"
40825,"[40243, 40531, 40532, 40533, 40822, 40823, 41114, 41115, 41117, 41408, 41409, 41410, 41411, 41701, 41702]"
48997,"[48149, 48432, 48433, 48434, 48436, 48714, 48715, 48716, 48718, 48719, 48997, 49279]"
56277,"[56444, 56611, 56775, 56776, 56777]"
10476,"[9984, 10146, 10147, 10307, 10473, 10475, 10477, 10479, 10643, 10644, 10645, 10646, 10647, 10648, 10649, 10820, 10821, 10822, 10823, 11007, 11009]"
5925,[]
24956,"[24349, 24350, 24552, 24553, 24554, 24755, 24957]"
34761,"[34488, 34489, 34490, 34758, 34759, 34760, 34761, 34762, 34763, 34764, 35031, 35032, 35033, 35034, 35035, 35036, 35037, 35305, 35306, 35307, 35308, 35309, 35579, 35580, 35581]"
31644,"[30909, 30910, 30911, 31152, 31154, 31396, 31398, 31400, 31643, 31646, 31895, 31897, 32146, 32147, 32400]"
46045,"[45169, 46048, 46639]"
36267,"[35451, 35452, 35723, 35724, 35727, 35994, 35995, 35996, 35997, 35999, 36000, 36266, 36267, 36268, 36534, 36535, 36536, 36537, 36538, 36539, 36540, 36805, 36806, 36807, 36808, 36809, 37073, 37074]"
16172,"[15953, 16625, 16853]"
29231,"[28547, 28548, 28778, 29001, 29002, 29003, 29006, 29229, 29233, 29463, 29465, 29466, 29705, 29706, 29708, 29709, 29949, 29950, 29951]"
35558,"[34739, 34740, 35013, 35283, 35284, 35285, 35286, 35287, 35555, 35556, 35558, 35560, 35561, 35827, 35828, 35829, 35830, 36099, 36100, 36101]"
32394,"[31638, 31888, 31889, 32137, 32140, 32391, 32392, 32393, 32394, 32648, 32649, 32650, 32651, 32653, 32654, 32914, 32915, 32916, 32918, 33185, 33186]"
9066,"[8909, 8913, 8914, 9066, 9067, 9068, 9069, 9218, 9220, 9221, 9222, 9223, 9371, 9373, 9374, 9375, 9525, 9526, 9527]"
7683,"[7343, 7567, 7568, 7570, 7680, 7684, 7935, 8069, 8070]"
6801,[]
10839,"[10492, 10493, 10496, 10661, 10662, 10663, 10664, 10665, 10666, 10667, 10837, 10838, 10839, 10842, 11023, 11024, 11025, 11026, 11027, 11028, 11029, 11227, 11229, 11431]"
55767,"[55187, 55189, 55388, 55392, 55587]"
38509,"[37721, 37722, 37723, 37982, 37983, 37984, 38245, 38246, 38506, 38509, 38510, 38511, 38512, 38777, 38779, 38780, 38781, 38782, 39059, 39060, 39061, 39062, 39063, 39345]"
38732,"[38459, 38460, 38462, 38463, 38464, 38729, 38731, 38732, 38733, 38734, 39298, 39299]"
37961,"[37173, 37174, 37437, 37439, 37440, 37697, 37698, 37699, 37700, 37958, 37959, 37962, 37964, 38219, 38220, 38221, 38222, 38223, 38224, 38485, 38486, 38487, 38756]"
11516,"[10923, 11109, 11110, 11111, 11113, 11309, 11310, 11311, 11313, 11314, 11315, 11514, 11515, 11516, 11517, 11518, 11720, 11723, 11931, 12140, 12141]"
51180,"[50333, 50902, 51456]"
44276,"[43411, 43697, 43698, 43700, 43984, 43988, 43989, 44274, 44275, 44276, 44277, 44278, 44279, 44562, 44565, 44567, 44568, 44852, 44854, 44855, 44856, 45142, 45143]"
13632,"[12943, 12944, 12945, 13172, 13174, 13175, 13176, 13401, 13402, 13403, 13404, 13405, 13406, 13407, 13629, 13631, 13632, 13633, 13634, 13635, 13858, 13860, 13861, 13862, 14087, 14089, 14090, 14316, 14318]"
14924,"[14239, 14240, 14241, 14467, 14469, 14470, 14471, 14695, 14696, 14697, 14699, 14701, 14921, 14923, 14924, 14927, 15147, 15148, 15150, 15151, 15152, 15372, 15373, 15374, 15595]"
10373,"[9891, 10048, 10049, 10050, 10207, 10208, 10209, 10370, 10371, 10372, 10373, 10374, 10375, 10541, 10542, 10543, 10711, 10712, 10713, 10885]"
7096,[]
18741,"[18988, 19232]"
53716,"[53194, 53455, 53457, 53458, 53713, 53715, 53716, 53719, 54199, 54201, 54424]"
9045,"[8887, 9200]"
39408,"[38572, 38573, 38574, 38841, 38842, 38843, 38844, 38845, 39123, 39126, 39127, 39128, 39405, 39407, 39408, 39409, 39410, 39411, 39689, 39690, 39691, 39692, 39693, 39694, 39974, 39975, 39976, 40262]"
44565,"[43697, 43698, 43988, 43989, 44274, 44275, 44276, 44277, 44278, 44279, 44562, 44565, 44567, 44568, 44851, 44852, 44854, 44855, 44856, 45142, 45143, 45432, 45434]"
7647,"[7420, 7533, 7645, 7649, 7650, 7900, 7901]"
4485,"[4129, 4247, 4249, 4250, 4365, 4367, 4368, 4370, 4482, 4484, 4485, 4487, 4488, 4601, 4602, 4604, 4605, 4607, 4721, 4722, 4725, 4840]"
33656,"[32846, 32847, 32848, 33114, 33115, 33117, 33383, 33384, 33386, 33387, 33388, 33654, 33655, 33656, 33657, 33658, 33659, 33925, 33926, 33928, 33929, 33930, 34198, 34199, 34200, 34201, 34471, 34472, 34473]"
11680,"[11068, 11070, 11269, 11270, 11271, 11471, 11473, 11474, 11475, 11476, 11677, 11678, 11679, 11680, 11681, 11682, 11884, 11885, 11887, 11888, 11889, 11890, 12096, 12098, 12100, 12315, 12317]"
10644,"[10142, 10307, 10471, 10472, 10473, 10475, 10477, 10641, 10642, 10643, 10644, 10645, 10646, 10647, 10816, 10817, 10818, 10820, 10821, 10822, 11005, 11006, 11007, 11206, 11207, 11208]"
4503,"[4145, 4146, 4264, 4265, 4266, 4267, 4268, 4382, 4383, 4384, 4385, 4501, 4502, 4503, 4504, 4505, 4506, 4619, 4620, 4621, 4622, 4624, 4625, 4739, 4740, 4741, 4742, 4743, 4857, 4859]"
7979,"[7608, 7610, 7723, 7725]"
52121,"[51289, 51290, 51291, 51568, 51569, 51570, 51571, 51844, 51847, 51848, 51849, 52119, 52121, 52122, 52123, 52124, 52388, 52389, 52391, 52392, 52393, 52394, 52659]"
38785,"[37988, 37990, 38247, 38248, 38249, 38250, 38251, 38512, 38513, 38514, 38517, 38518, 38782, 38783, 38784, 39067, 39069, 39070, 39348, 39350, 39351, 39633, 39635]"
26511,"[25916, 25917, 26112, 26114, 26115, 26116, 26311, 26312, 26313, 26314, 26315, 26510, 26511, 26513, 26514, 26709, 26710, 26711, 26712, 26713, 26914, 27122]"
11218,"[10829, 10830, 10831, 11014, 11015, 11016, 11017, 11018, 11019, 11020, 11217, 11218, 11219, 11419, 11420, 11421, 11422, 11423, 11424, 11627, 11628, 11629, 11630, 11835, 11836]"
55990,[]
56163,[]
36891,"[36083, 36084, 36085, 36353, 36354, 36622, 36623, 36624, 36625, 37157, 37684]"
13860,"[13174, 13175, 13402, 13403, 13404, 13405, 13406, 13629, 13631, 13632, 13633, 13634, 13635, 13858, 13860, 13861, 13862, 14087, 14089, 14090, 14091, 14316, 14318, 14545, 14546, 14547]"
55566,"[55370, 55748, 55922, 55924]"
23755,"[23091, 23318, 23538, 23540, 23754, 23756, 23757, 23962, 23965, 23966, 24165, 24166, 24371]"
6722,"[6528, 6529, 6530, 6531, 6532, 6624, 6625, 6626, 6627, 6628, 6629, 6721, 6723, 6815, 6817, 6818, 6914, 6915, 7013]"
10205,"[9727, 9886, 9887, 10047, 10048, 10203, 10204, 10205, 10206, 10207, 10208, 10365, 10366, 10367, 10368, 10369, 10370, 10371, 10534, 10535, 10536, 10537, 10705, 10706, 10707]"
51519,"[50676, 50959, 50960, 50961, 51240, 51241, 51242, 51519, 51520, 51521, 51796, 51797, 51798, 51799, 51800, 52070, 52342]"
23303,"[22608, 22844, 22845, 23074, 23075, 23076, 23300, 23301, 23522, 23523, 23524, 23525, 23740]"
39864,"[39298, 39583, 39862, 39863, 40148, 40149, 40154, 40731]"
4145,"[3778, 3779, 3780, 3900, 3903, 3904, 4021, 4024, 4025, 4026, 4027, 4142, 4143, 4144, 4145, 4146, 4148, 4262, 4263, 4264, 4265, 4266, 4267, 4268, 4382, 4383, 4384, 4385, 4501, 4502, 4503]"
38254,"[37471, 37472, 37473, 37731, 37733, 37992, 37993, 37994, 37995, 37996, 37997, 38251, 38252, 38254, 38255, 38256, 38257, 38517, 38518, 38522, 39071, 39072]"
44000,"[43135, 43137, 43421, 43422, 43424, 43709, 43710, 43711, 43712, 43713, 43999, 44000, 44001, 44289, 44290, 44292, 44580, 44867, 44868]"
28278,[]
38465,"[37679, 38202, 38462, 38463, 38464, 38468, 38732, 38733, 38734, 38736, 38738, 39019, 39299]"
33183,"[32391, 32392, 32393, 32648, 32649, 32650, 32651, 32913, 32914, 32915, 32916, 33181, 33182, 33183, 33185, 33186, 33451, 33452, 33453, 33454, 33455, 33721, 33722, 33723, 33724, 33994, 33995]"
17158,"[16471, 16472, 16697, 16699, 16700, 16701, 16928, 16929, 16930, 16931, 17156, 17158, 17159, 17160, 17161, 17389, 17390]"
24662,"[24258, 24462]"
24454,"[23838, 24250, 24453, 24454, 24655, 24859, 25061]"
24252,"[23624, 23838, 24250, 24453, 24454, 24859]"
24455,"[24250, 24453, 24454, 24655, 24859, 25061]"
24256,"[24055, 24258, 24462]"
25065,[]
24255,[24258]
24254,"[23624, 24454]"
24253,"[23624, 24250, 24453, 24454]"
24049,"[23624, 23838, 24250, 24454]"
24050,"[23404, 23624]"
24051,"[23404, 23624, 24258]"
23172,"[22944, 23395, 23399, 23836, 23838]"
24862,"[24859, 25061]"
25066,[]
24864,[]
25266,[]
25466,[]
24456,"[24250, 24453, 24454, 24859]"
24457,[24454]
24863,[]
24661,[]
24660,"[24454, 24859]"
24659,"[24453, 24454, 24859, 25061]"
24458,[24258]
24459,"[24258, 24462]"
30573,"[30332, 30574, 30576, 30816]"
12121,[]
21618,"[20891, 20892, 20893, 21133, 21135, 21136, 21137, 21374, 21375, 21376, 21377, 21379, 21380, 21615, 21616, 21617, 21618, 21619, 21620, 21621, 21856, 21857, 21858, 21859, 21860, 21861, 21862, 22098, 22099, 22100, 22102, 22341, 22342]"
56332,[55986]
38041,"[37254, 37255, 37517, 37518, 37519, 37520, 37521, 37777, 37778, 37779, 37780, 37781, 37782, 37783, 38038, 38039, 38040, 38041, 38042, 38043, 38044, 38299, 38300, 38301, 38302, 38304, 38565, 38567, 38568, 38569, 38836, 38837, 38838]"
24152,"[23522, 23523, 23524, 23740, 23946, 24149, 24152, 24759]"
34487,"[33670, 34484, 34488, 34489, 34490, 34757, 34758, 34759, 34760, 34761, 34762, 34763, 35031, 35032, 35033, 35034, 35035, 35305, 35306, 35307]"
17585,"[16891, 16892, 17120, 17122, 17124, 17350, 17351, 17352, 17353, 17354, 17582, 17583, 17584, 17585, 17586, 17587, 17588, 17817, 17819, 18058, 18059, 18060, 18299]"
56164,[]
36538,"[35727, 35996, 35997, 35999, 36000, 36266, 36267, 36268, 36271, 36535, 36536, 36537, 36538, 36539, 36540, 36805, 36806, 36807, 36808, 36809, 36811, 37073, 37074, 37076, 37340, 37341]"
11424,"[10831, 10833, 11017, 11018, 11019, 11020, 11217, 11218, 11219, 11222, 11223, 11421, 11422, 11423, 11424, 11426, 11427, 11627, 11628, 11629, 11630, 11631, 11632, 11633, 11835, 11836, 11837, 11838, 12048, 12049]"
31155,"[30430, 30669, 30670, 30672, 30673, 30910, 30911, 30912, 30913, 30914, 31152, 31154, 31155, 31398, 31400, 31403, 31646, 31649, 31897, 31898]"
49251,"[48405, 48687, 48689, 48690, 48968, 48969, 48971, 48972, 49250, 49251, 49252, 49532, 49533, 49534, 49535, 49816, 49817, 49818, 50100, 50101, 50102]"
40826,"[40532, 40533, 40538, 40823, 41115, 41117, 41408, 41409, 41410, 41411, 41701, 41702]"
11024,"[10492, 10493, 10661, 10662, 10663, 10664, 10835, 10837, 10838, 10839, 11022, 11023, 11024, 11025, 11026, 11027, 11222, 11223, 11227, 11427, 11428, 11429, 11431, 11634, 11635, 11636]"
53456,"[52929, 53192, 53194, 53453, 53455, 53457, 53458, 53711, 53712, 53713, 53715, 53716]"
32624,"[31861, 31862, 31863, 32113, 32114, 32366, 32623, 32627, 32889]"
45729,"[44856, 45434, 45436, 45437, 45438, 45726, 45728, 45729, 45730, 46020, 46021, 46022, 46320, 46615]"
10433,"[9949, 9951, 10109, 10110, 10112, 10270, 10271, 10272, 10433, 10434, 10436, 10601, 10602, 10604, 10772, 10773]"
4025,"[3655, 3657, 3778, 3779, 3780, 3781, 3782, 3900, 3903, 3904, 3905, 3906, 4024, 4025, 4026, 4027, 4143, 4144, 4145, 4146, 4148, 4149, 4264, 4265, 4266, 4267, 4268, 4384, 4385]"
46612,"[45725, 45726, 46018, 46020, 46021, 46022, 46316, 46615, 46904, 46908, 46910, 47200]"
44916,"[44048, 44049, 44050, 44339, 44340, 44625, 44628, 44913, 44914, 44915, 44916, 44917, 44918, 44919, 45205, 45206, 45207, 45493, 45494, 45495, 45497, 45789]"
37455,"[36656, 36657, 36658, 36922, 36923, 36925, 37188, 37189, 37452, 37453, 37454, 37457, 37714, 37715, 37716, 37718, 37719, 37975, 37976, 37977, 37978, 38236, 38237, 38238]"
21425,"[21426, 21427, 21663, 21664, 21665, 21666, 21667, 21668, 21905, 21906]"
30627,"[29903, 29904, 29905, 30144, 30385, 30388, 30627, 30872]"
40192,"[39338, 39619, 39620, 39622, 39623, 39902, 39903, 39904, 39907, 40189, 40190, 40194, 40195, 40478, 40480, 40482, 40484, 40770, 40771, 41064, 41065]"
8113,[]
30913,"[30187, 30430, 30431, 30669, 30670, 30672, 30673, 30910, 30911, 30912, 30913, 30914, 31152, 31154, 31155, 31398, 31400, 31646]"
9649,"[9190, 9191, 9343, 9344, 9345, 9496, 9497, 9652, 9810]"
28546,"[28321, 28544, 28545, 28547, 28548, 28772, 28773, 29000, 29001, 29002, 29003, 29229]"
11225,"[10661, 10662, 10663, 10835, 10837, 10838, 10839, 11022, 11023, 11024, 11025, 11026, 11027, 11222, 11223, 11227, 11426, 11427, 11428, 11429, 11431, 11633, 11634, 11635, 11636, 11637, 11841, 11842, 11843]"
53457,"[53192, 53194, 53455, 53457, 53458, 53712, 53713, 53715, 53716, 54199]"
53963,"[53194, 53455, 53457, 53458, 53712, 53713, 53715, 53716, 54195, 54199, 54201, 54422, 54424, 54638]"
1241,"[1034, 1238]"
23949,"[23301, 23522, 23523, 23524, 23525, 23740, 23946, 24152]"
23525,"[22845, 23075, 23076, 23300, 23301, 23522, 23523, 23524, 23525, 23740]"
23742,"[23076, 23301, 23522, 23523, 23524, 23525, 23740, 24152]"
42287,"[41409, 41410, 41411, 41701, 41702, 41991, 41992, 41993, 41996, 42284, 42285, 42286, 42287, 42579, 42581, 42582, 42877]"
37701,"[36908, 37173, 37174, 37176, 37437, 37439, 37440, 37442, 37698, 37699, 37700, 37959, 37962, 37964, 37965, 38220, 38221, 38222, 38223, 38224, 38487]"
6586,"[6297, 6298, 6392, 6393, 6395, 6396, 6487, 6488, 6489, 6492, 6493, 6585, 6587, 6588, 6679, 6680, 6682, 6684, 6685, 6779, 6873, 6874]"
38045,"[37257, 37258, 37259, 37521, 37523, 37781, 37782, 37783, 37784, 37785, 37786, 37787, 38042, 38043, 38044, 38045, 38046, 38047, 38302, 38304, 38305, 38306, 38307, 38308, 38569, 38570, 38571, 38572, 38573, 38841, 38842]"
61287,"[61362, 61401]"
35848,"[35030, 35031, 35301, 35303, 35304, 35305, 35573, 35574, 35577, 35578, 35579, 35847, 35848, 35849, 35851, 36115, 36116, 36117, 36120, 36121, 36386, 36388, 36390, 36657, 36658, 36659]"
44010,"[43145, 43431, 43432, 43719]"
43721,"[42852, 42854, 43145, 43431, 43432, 43719]"
33724,"[32914, 32915, 32916, 33182, 33183, 33185, 33186, 33451, 33452, 33453, 33454, 33455, 33457, 33721, 33722, 33723, 33724, 33726, 33727, 33994, 33995, 33998, 34269, 34539, 34540]"
36431,"[35892, 36434]"
54198,"[53457, 53458, 53713, 53715, 53716, 54195, 54199, 54201, 54420, 54422, 54424, 54635, 54638, 54845]"
