,Ni
38693,"[38424, 38429]"
38694,[38429]
38695,"[38429, 39249]"
38696,"[38429, 39249]"
38697,"[38429, 39249, 39251, 39533]"
38698,"[38429, 39249, 39251, 39533]"
38705,[]
38706,[]
38707,[]
38708,[]
38741,"[37944, 37945, 37946, 38204, 38205, 38468, 38470, 38472, 38473, 38738, 38739, 38741, 38742, 39021, 39025, 39026, 39589, 39590, 39591]"
38742,"[37945, 37946, 38204, 38205, 38470, 38472, 38473, 38475, 38739, 38741, 38742, 38745, 39021, 39025, 39026, 39027, 39309, 39590, 39591]"
38743,"[37946, 38205, 38470, 38472, 38473, 38475, 38476, 38741, 38742, 38745, 39025, 39026, 39027, 39309, 39591]"
38946,"[38150, 38411, 38673, 38675, 38677, 38678, 38679, 38946, 38947, 38948, 38949, 39226, 39228, 39231, 39512, 39513, 39794, 39795, 39796]"
38947,"[38150, 38411, 38413, 38675, 38677, 38678, 38679, 38946, 38947, 38948, 38949, 38950, 39226, 39228, 39231, 39232, 39512, 39513, 39514, 39795, 39796, 39797]"
38948,"[38411, 38413, 38675, 38677, 38678, 38679, 38681, 38946, 38947, 38948, 38949, 38950, 38951, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39796, 39797, 39798]"
38949,"[38154, 38411, 38413, 38415, 38677, 38678, 38679, 38681, 38682, 38946, 38947, 38948, 38949, 38950, 38951, 38952, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39797, 39798]"
38964,"[38429, 39249]"
38965,"[38429, 39249]"
38966,"[38429, 39249, 39251, 39533]"
38967,"[38429, 39249, 39251, 39533, 39817]"
38968,"[39249, 39251, 39533, 39817]"
38975,[]
38976,[39826]
38977,[39826]
38978,[39826]
39024,"[38205, 38470, 38472, 38473, 38739, 38741, 38742, 38745, 39021, 39025, 39026, 39027, 39309, 39589, 39590, 39591]"
39025,"[38472, 38473, 38475, 38741, 38742, 38745, 39025, 39026, 39027, 39309, 39590, 39591, 39877]"
39151,"[38601, 38872, 39149, 39434, 39435, 39436, 39437, 39718, 39719, 40001]"
39152,"[38601, 38872, 38873, 39149, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40004]"
39174,"[38355, 38357, 38620, 38621, 38624, 38890, 38891, 38892, 38895, 39171, 39172, 39174, 39175, 39177, 39739, 39740]"
39228,"[38411, 38675, 38677, 38678, 38946, 38947, 38948, 38949, 39226, 39228, 39231, 39512, 39513, 39514, 39793, 39794, 39795, 39796, 39797, 40078, 40079]"
39229,"[38411, 38675, 38677, 38678, 38679, 38946, 38947, 38948, 38949, 38950, 39226, 39228, 39231, 39232, 39512, 39513, 39514, 39515, 39794, 39795, 39796, 39797, 39798, 40079]"
39230,"[38411, 38413, 38677, 38678, 38679, 38946, 38947, 38948, 38949, 38950, 38951, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39795, 39796, 39797, 39798, 40082]"
39231,"[38413, 38677, 38678, 38679, 38681, 38946, 38947, 38948, 38949, 38950, 38951, 38952, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39517, 39796, 39797, 39798, 39800, 40082, 40083]"
39247,"[38429, 39249, 39533]"
39248,"[38429, 39249, 39251, 39533, 39817]"
39249,"[39249, 39251, 39533, 39817]"
39250,"[39249, 39251, 39533, 39817]"
39251,"[39249, 39251, 39533, 39817]"
39257,[39826]
39258,"[39826, 40110]"
39259,"[39826, 40110, 40111]"
39260,"[39826, 40110, 40111]"
39393,"[38558, 38827, 38828, 39109, 39110, 39678, 39963, 40249]"
39394,"[38558, 38560, 38827, 38828, 38831, 39109, 39110, 39114, 39397, 39678, 39963, 40249]"
39395,"[38560, 38828, 38831, 38832, 39109, 39110, 39114, 39115, 39397, 39398, 39678, 39682, 39963, 40249, 40251]"
39434,"[39149, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40000, 40001, 40004, 40289]"
39435,"[38601, 38872, 39149, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40001, 40004, 40289]"
39436,"[38601, 38872, 38873, 39156, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40004, 40006]"
39437,"[38601, 38603, 38872, 38873, 38874, 39156, 39157, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40004, 40006]"
39438,"[38603, 38604, 38872, 38873, 38874, 38875, 39156, 39157, 39158, 39435, 39436, 39437, 39441, 39719, 39721, 40004, 40006]"
39512,"[38677, 38678, 38946, 38947, 38948, 38949, 39226, 39228, 39231, 39232, 39512, 39513, 39514, 39515, 39793, 39794, 39795, 39796, 39797, 39798, 40078, 40079, 40082, 40367, 40368]"
39513,"[38677, 38678, 38679, 38946, 38947, 38948, 38949, 38950, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39794, 39795, 39796, 39797, 39798, 39800, 40079, 40082, 40083, 40367, 40368, 40369]"
39514,"[38678, 38679, 38947, 38948, 38949, 38950, 38951, 39228, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39517, 39795, 39796, 39797, 39798, 39800, 39801, 40082, 40083, 40368, 40369]"
39531,"[39249, 39251, 39533, 39817]"
39532,"[39249, 39251, 39533, 39817, 40388]"
39533,"[39249, 39251, 39533, 39817, 40388, 40389]"
39534,"[39249, 39251, 39533, 39817, 40388, 40389]"
39539,"[39826, 40105]"
39540,"[39826, 40110]"
39541,"[39826, 40110, 40111, 40397]"
39542,"[39826, 40110, 40111, 40397]"
39543,"[39826, 40110, 40111, 40397]"
39676,"[38827, 38828, 39109, 39110, 39678, 39963, 40249]"
39677,"[38827, 38828, 39109, 39110, 39678, 39963, 40249, 40538]"
39678,"[38828, 39109, 39110, 39397, 39678, 39963, 40249, 40251, 40538]"
39679,"[38831, 39110, 39114, 39397, 39398, 39678, 39682, 39963, 39966, 40249, 40251, 40538]"
39680,"[38831, 38832, 39114, 39115, 39397, 39398, 39399, 39678, 39682, 39683, 39963, 39966, 40249, 40251, 40253, 40541]"
39717,"[39149, 39434, 39435, 39436, 39714, 39718, 39719, 39998, 39999, 40000, 40001, 40004, 40286, 40287, 40289, 40578]"
39718,"[39149, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 39999, 40000, 40001, 40004, 40287, 40289, 40578, 40579]"
39719,"[39434, 39435, 39436, 39437, 39718, 39719, 39721, 40000, 40001, 40004, 40006, 40289, 40578, 40579]"
39720,"[38872, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40001, 40004, 40006, 40289, 40579]"
39721,"[38872, 38873, 39156, 39434, 39435, 39436, 39437, 39718, 39719, 39721, 40004, 40006]"
39722,"[38872, 38873, 38874, 39156, 39157, 39435, 39436, 39437, 39441, 39719, 39721, 40004, 40006]"
39723,"[38873, 38874, 38875, 39156, 39157, 39158, 39436, 39437, 39441, 39442, 39721, 39726, 40004, 40006, 40010, 40296]"
39724,"[38874, 38875, 38876, 39156, 39157, 39158, 39437, 39441, 39442, 39721, 39726, 39727, 40006, 40010, 40011, 40296, 40297]"
39725,"[38875, 38876, 38877, 39156, 39157, 39158, 39160, 39441, 39442, 39444, 39726, 39727, 39728, 40006, 40010, 40011, 40012, 40296, 40297, 40298]"
39726,"[38876, 38877, 38878, 39157, 39158, 39160, 39161, 39441, 39442, 39444, 39445, 39726, 39727, 39728, 40010, 40011, 40012, 40296, 40297, 40298, 40587]"
39796,"[38946, 38947, 38948, 39228, 39231, 39512, 39513, 39514, 39515, 39793, 39794, 39795, 39796, 39797, 39798, 40078, 40079, 40082, 40083, 40367, 40368, 40369, 40655]"
39797,"[38947, 38948, 38949, 39228, 39231, 39232, 39512, 39513, 39514, 39515, 39516, 39794, 39795, 39796, 39797, 39798, 39800, 40078, 40079, 40082, 40083, 40367, 40368, 40369, 40658]"
39798,"[38948, 38949, 38950, 39231, 39232, 39233, 39512, 39513, 39514, 39515, 39516, 39517, 39795, 39796, 39797, 39798, 39800, 39801, 40079, 40082, 40083, 40085, 40367, 40368, 40369, 40658]"
39815,"[39249, 39533, 39817, 40388, 40676]"
39816,"[39249, 39251, 39533, 39817, 40388, 40389, 40676, 40677]"
39817,"[39249, 39251, 39533, 39817, 40388, 40389, 40676, 40677]"
39818,"[39249, 39251, 39533, 39817, 40105, 40388, 40389, 40677, 40679]"
39823,"[39826, 40105, 40110, 40684]"
39824,"[39826, 40105, 40110, 40111, 40397, 40684]"
39825,"[39826, 40110, 40111, 40397, 40684, 40686]"
39826,"[39826, 40110, 40111, 40397, 40686, 40687]"
39827,"[39826, 40110, 40111, 40397, 40686, 40687, 40688]"
39859,"[39009, 39572, 39862, 40148, 40149, 40436]"
39961,"[39109, 39110, 39678, 39963, 40249, 40251, 40538]"
39962,"[39110, 39678, 39963, 40249, 40251, 40538]"
39963,"[39397, 39678, 39682, 39963, 39966, 40249, 40251, 40253, 40538, 40541]"
39964,"[39114, 39397, 39398, 39678, 39682, 39683, 39963, 39966, 40249, 40251, 40253, 40538, 40541, 40542]"
40002,"[39434, 39435, 39436, 39718, 39719, 39721, 39999, 40000, 40001, 40004, 40286, 40287, 40289, 40578, 40579]"
40003,"[39434, 39435, 39436, 39437, 39718, 39719, 39721, 40000, 40001, 40004, 40006, 40287, 40289, 40578, 40579]"
40004,"[39434, 39435, 39436, 39437, 39718, 39719, 39721, 40001, 40004, 40006, 40289, 40578, 40579]"
40005,"[39435, 39436, 39437, 39718, 39719, 39721, 40004, 40006, 40289, 40579]"
40006,"[39156, 39436, 39437, 39719, 39721, 40004, 40006, 40296]"
40007,"[39156, 39157, 39437, 39441, 39721, 39726, 40004, 40006, 40010, 40296, 40297]"
40008,"[39156, 39157, 39158, 39441, 39442, 39721, 39726, 39727, 40006, 40010, 40011, 40296, 40297, 40298]"
40009,"[39157, 39158, 39441, 39442, 39726, 39727, 39728, 40006, 40010, 40011, 40012, 40296, 40297, 40298, 40587]"
40010,"[39158, 39160, 39441, 39442, 39444, 39726, 39727, 39728, 40010, 40011, 40012, 40296, 40297, 40298, 40300, 40587]"
40011,"[39160, 39161, 39441, 39442, 39444, 39445, 39726, 39727, 39728, 40010, 40011, 40012, 40014, 40296, 40297, 40298, 40300, 40301, 40587]"
40081,"[39231, 39512, 39513, 39514, 39515, 39794, 39795, 39796, 39797, 39798, 39800, 40078, 40079, 40082, 40083, 40367, 40368, 40369, 40655, 40658, 40948]"
40082,"[39231, 39232, 39512, 39513, 39514, 39515, 39516, 39795, 39796, 39797, 39798, 39800, 39801, 40079, 40082, 40083, 40085, 40367, 40368, 40369, 40372, 40658, 40660, 40948]"
40099,"[39249, 39533, 39817, 40388, 40389, 40676, 40677, 40966, 40967]"
40100,"[39249, 39533, 39817, 40388, 40389, 40676, 40677, 40966, 40967, 40968]"
40101,"[39249, 39251, 39533, 39817, 40388, 40389, 40676, 40677, 40679, 40967, 40968]"
40102,"[39251, 39533, 39817, 40105, 40388, 40389, 40676, 40677, 40679, 40968, 40970]"
40103,"[39251, 39533, 39817, 40105, 40388, 40389, 40677, 40679, 40970, 40971]"
40108,"[39826, 40105, 40110, 40111, 40397, 40684, 40686, 40974, 40975, 40976]"
40109,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40975, 40976, 40977]"
40110,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40976, 40977, 40978]"
40111,"[39826, 40110, 40111, 40397, 40401, 40686, 40687, 40688, 40689, 40977, 40978, 40979]"
40146,"[39862, 40148, 40149, 40436]"
40248,"[39678, 39963, 40249, 40251, 40538]"
40249,"[39678, 39963, 40249, 40251, 40538, 40541]"
40250,"[39678, 39963, 39966, 40249, 40251, 40253, 40538, 40541, 40542]"
40289,"[39434, 39435, 39718, 39719, 39999, 40000, 40001, 40004, 40286, 40287, 40289, 40578, 40579, 40867, 41161, 41162]"
40290,"[39434, 39435, 39436, 39718, 39719, 39721, 40000, 40001, 40004, 40006, 40287, 40289, 40578, 40579, 41161, 41162]"
40291,"[39435, 39436, 39437, 39718, 39719, 39721, 40001, 40004, 40006, 40289, 40578, 40579, 41162]"
40292,"[39436, 39437, 39719, 39721, 40004, 40006, 40289, 40578, 40579]"
40293,"[39437, 39721, 40004, 40006, 40296, 40579]"
40294,"[39721, 40004, 40006, 40010, 40296, 40297]"
40295,"[39441, 39726, 40006, 40010, 40011, 40296, 40297, 40298, 40587]"
40296,"[39441, 39442, 39726, 39727, 40006, 40010, 40011, 40012, 40296, 40297, 40298, 40587]"
40297,"[39441, 39442, 39726, 39727, 39728, 40010, 40011, 40012, 40296, 40297, 40298, 40300, 40587]"
40298,"[39442, 39444, 39726, 39727, 39728, 40010, 40011, 40012, 40014, 40296, 40297, 40298, 40300, 40301, 40587, 40590]"
40303,"[39449, 39732, 40014, 40015, 40017, 40018, 40300, 40301, 40302, 40303, 40304, 40306, 40590, 40592, 40595, 40882, 40883, 40884, 40885]"
40339,"[39485, 39766, 39768, 39769, 39770, 40049, 40050, 40051, 40052, 40053, 40054, 40055, 40336, 40338, 40339, 40340, 40341, 40625, 40626, 40627, 40629, 40630, 40631, 40917, 40918, 40920, 41210, 41211]"
40340,"[39485, 39486, 39768, 39769, 39770, 39771, 40050, 40051, 40052, 40053, 40054, 40055, 40338, 40339, 40340, 40341, 40343, 40626, 40627, 40629, 40630, 40631, 40632, 40918, 40920, 40922, 41211]"
40341,"[39485, 39486, 39487, 39768, 39769, 39770, 39771, 39772, 40051, 40052, 40053, 40054, 40055, 40057, 40338, 40339, 40340, 40341, 40343, 40627, 40629, 40630, 40631, 40632, 40633, 40920, 40922, 40923]"
40368,"[39512, 39513, 39514, 39795, 39796, 39797, 39798, 40078, 40079, 40082, 40083, 40367, 40368, 40369, 40655, 40658, 40660, 40948, 41241]"
40369,"[39513, 39514, 39515, 39796, 39797, 39798, 39800, 40079, 40082, 40083, 40085, 40367, 40368, 40369, 40372, 40655, 40658, 40660, 40661, 40948, 40951, 41241]"
40386,"[39817, 40388, 40389, 40676, 40677, 40964, 40966, 40967, 40968, 41257, 41258, 41259]"
40387,"[39533, 39817, 40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 41258, 41259, 41260]"
40388,"[39533, 39817, 40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 41259, 41260, 41261]"
40389,"[39533, 39817, 40105, 40388, 40389, 40676, 40677, 40679, 40967, 40968, 40970, 40971, 41260, 41261]"
40394,"[40105, 40110, 40397, 40684, 40686, 40972, 40974, 40975, 40976, 41265, 41266, 41267]"
40395,"[39826, 40105, 40110, 40111, 40397, 40684, 40686, 40687, 40974, 40975, 40976, 40977, 41266, 41267]"
40396,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40974, 40975, 40976, 40977, 40978, 41267, 41269]"
40397,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40689, 40975, 40976, 40977, 40978, 40979, 41269, 41270]"
40398,"[39826, 40110, 40111, 40397, 40401, 40684, 40686, 40687, 40688, 40689, 40690, 40976, 40977, 40978, 40979, 40980, 41269, 41270, 41271]"
40434,"[40148, 40436]"
40435,"[40148, 40149, 40436]"
40439,"[39862, 39863, 40148, 40149, 40436, 40731, 40733]"
40537,"[39678, 39963, 40249, 40251, 40538, 41411, 41413]"
40538,"[39678, 39963, 40249, 40251, 40538, 40541, 41413, 41414]"
40539,"[39678, 39963, 40249, 40251, 40253, 40538, 40541, 40542, 41413, 41414]"
40540,"[39963, 39966, 40249, 40251, 40253, 40538, 40541, 40542, 41414]"
40556,"[39697, 39980, 39981, 40266, 40269, 40844, 40845, 40848, 41137, 41138, 41139]"
40581,"[39721, 40004, 40006, 40289, 40578, 40579, 41162, 41456]"
40582,"[39721, 40004, 40006, 40296, 40579, 41456]"
40583,"[40006, 40296, 40297]"
40584,"[40006, 40010, 40296, 40297, 40298, 40587]"
40585,"[39726, 40010, 40011, 40296, 40297, 40298, 40587]"
40586,"[39726, 39727, 40010, 40011, 40012, 40296, 40297, 40298, 40300, 40587]"
40589,"[39728, 40011, 40012, 40014, 40015, 40297, 40298, 40300, 40301, 40302, 40303, 40587, 40590, 40592, 40882, 40883]"
40627,"[39766, 39768, 40049, 40050, 40051, 40052, 40053, 40336, 40338, 40339, 40340, 40341, 40625, 40626, 40627, 40629, 40630, 40915, 40917, 40918, 40920, 41208, 41209, 41210, 41211, 41502, 41503]"
40675,"[40388, 40389, 40676, 40677, 40964, 40966, 40967, 40968, 41256, 41257, 41258, 41259, 41260, 41549]"
40676,"[39817, 40388, 40389, 40676, 40677, 40679, 40964, 40966, 40967, 40968, 40970, 41257, 41258, 41259, 41260, 41261]"
40677,"[39817, 40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41258, 41259, 41260, 41261]"
40678,"[39817, 40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 40972, 41259, 41260, 41261, 41263, 41554]"
40679,"[40105, 40388, 40389, 40676, 40677, 40679, 40967, 40968, 40970, 40971, 40972, 41260, 41261, 41263, 41264, 41554]"
40681,"[40105, 40389, 40679, 40684, 40970, 40971, 40972, 40974, 40975, 41263, 41264, 41265, 41266, 41556, 41557]"
40682,"[40105, 40679, 40684, 40970, 40971, 40972, 40974, 40975, 40976, 41263, 41264, 41265, 41266, 41267, 41556, 41557, 41558]"
40683,"[40105, 40397, 40684, 40686, 40971, 40972, 40974, 40975, 40976, 40977, 41264, 41265, 41266, 41267, 41557, 41558, 41559]"
40684,"[40110, 40397, 40684, 40686, 40687, 40972, 40974, 40975, 40976, 40977, 40978, 41265, 41266, 41267, 41269, 41558, 41559, 41560]"
40685,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40974, 40975, 40976, 40977, 40978, 40979, 41266, 41267, 41269, 41270, 41559, 41560]"
40686,"[39826, 40110, 40111, 40397, 40684, 40686, 40687, 40688, 40689, 40974, 40975, 40976, 40977, 40978, 40979, 40980, 41267, 41269, 41270, 41271, 41560, 41562]"
40687,"[39826, 40110, 40111, 40397, 40401, 40684, 40686, 40687, 40688, 40689, 40690, 40975, 40976, 40977, 40978, 40979, 40980, 41269, 41270, 41271, 41272, 41562, 41563]"
40726,"[40148, 40436]"
40828,"[40249, 40538, 41117, 41410, 41411, 41413, 41414]"
40829,"[39963, 40249, 40251, 40538, 40541, 41411, 41413, 41414]"
40830,"[39963, 40249, 40251, 40538, 40541, 40542, 41413, 41414]"
40831,"[39963, 40249, 40251, 40253, 40538, 40541, 40542, 41413, 41414]"
40847,"[39980, 39981, 40266, 40269, 40844, 40845, 40848, 41136, 41137, 41138, 41139, 41429]"
40875,"[40296, 40297, 40587, 41752]"
40876,"[40010, 40296, 40297, 40298, 40587, 41752]"
40909,"[40042, 40043, 40330, 40331, 40619, 40620, 40911, 40912, 41202, 41203, 41204, 41493, 41494, 41785, 41786]"
40912,"[40044, 40045, 40046, 40330, 40331, 40332, 40333, 40334, 40619, 40620, 40911, 40912, 40915, 41202, 41203, 41204, 41206, 41207, 41494, 41496, 41497, 41498, 41788, 41789]"
40915,"[40047, 40049, 40333, 40334, 40336, 40625, 40626, 40627, 40912, 40915, 40917, 40918, 41204, 41206, 41207, 41208, 41209, 41210, 41497, 41498]"
40916,"[40049, 40050, 40334, 40336, 40338, 40625, 40626, 40627, 40915, 40917, 40918, 41206, 41207, 41208, 41209, 41210, 41211, 41498, 41502]"
40917,"[40049, 40050, 40051, 40336, 40338, 40339, 40625, 40626, 40627, 40629, 40915, 40917, 40918, 40920, 41206, 41207, 41208, 41209, 41210, 41211, 41502, 41503]"
40967,"[40388, 40389, 40676, 40677, 40679, 40964, 40966, 40967, 40968, 40970, 41256, 41257, 41258, 41259, 41260, 41261, 41549, 41843]"
40968,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41257, 41258, 41259, 41260, 41261, 41263, 41554, 41843, 41845]"
40969,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 40972, 41258, 41259, 41260, 41261, 41263, 41264, 41554, 41845, 41846]"
40970,"[40388, 40389, 40676, 40677, 40679, 40967, 40968, 40970, 40971, 40972, 41259, 41260, 41261, 41263, 41264, 41265, 41554, 41556, 41845, 41846]"
40971,"[40105, 40389, 40677, 40679, 40968, 40970, 40971, 40972, 40974, 41260, 41261, 41263, 41264, 41265, 41266, 41554, 41556, 41557, 41846, 41848]"
40972,"[40105, 40679, 40684, 40970, 40971, 40972, 40974, 40975, 41261, 41263, 41264, 41265, 41266, 41267, 41554, 41556, 41557, 41558, 41848, 41849]"
40973,"[40105, 40679, 40684, 40970, 40971, 40972, 40974, 40975, 40976, 41263, 41264, 41265, 41266, 41267, 41556, 41557, 41558, 41559, 41848, 41849, 41850]"
40974,"[40684, 40686, 40971, 40972, 40974, 40975, 40976, 40977, 41263, 41264, 41265, 41266, 41267, 41269, 41556, 41557, 41558, 41559, 41560, 41849, 41850]"
40975,"[40397, 40684, 40686, 40687, 40972, 40974, 40975, 40976, 40977, 40978, 41264, 41265, 41266, 41267, 41269, 41270, 41557, 41558, 41559, 41560, 41850]"
40976,"[40110, 40397, 40684, 40686, 40687, 40688, 40974, 40975, 40976, 40977, 40978, 40979, 41265, 41266, 41267, 41269, 41270, 41271, 41558, 41559, 41560, 41562]"
40977,"[40110, 40111, 40397, 40684, 40686, 40687, 40688, 40689, 40974, 40975, 40976, 40977, 40978, 40979, 40980, 41266, 41267, 41269, 41270, 41271, 41272, 41559, 41560, 41562, 41563]"
40978,"[40110, 40111, 40397, 40684, 40686, 40687, 40688, 40689, 40690, 40975, 40976, 40977, 40978, 40979, 40980, 41267, 41269, 41270, 41271, 41272, 41273, 41560, 41562, 41563, 41564, 41855]"
41017,[40436]
41020,"[40148, 40149, 40436, 40731]"
41021,"[40148, 40149, 40436, 40731]"
41036,"[40163, 40165, 40451, 40452, 40453, 40741, 40742, 40744, 40747, 41035, 41037, 41038, 41039, 41325, 41327, 41328, 41330, 41331, 41618, 41619, 41620, 41621, 41622, 41911, 41912]"
41120,"[40249, 40538, 41117, 41409, 41410, 41411, 41413, 41414, 41702, 41996]"
41121,"[40249, 40538, 41410, 41411, 41413, 41414, 41996]"
41122,"[40249, 40251, 40538, 40541, 41411, 41413, 41414]"
41123,"[40251, 40538, 40541, 40542, 41413, 41414]"
41128,"[40255, 40256, 40257, 40546, 40837, 40839, 41420, 41421, 41422, 41423, 41712, 41713, 41714, 42004, 42005]"
41203,"[40330, 40331, 40332, 40619, 40620, 40911, 40912, 41202, 41203, 41204, 41206, 41493, 41494, 41496, 41497, 41498, 41785, 41786, 41788, 41789, 42079, 42080]"
41204,"[40331, 40332, 40333, 40619, 40620, 40911, 40912, 40915, 41202, 41203, 41204, 41206, 41207, 41493, 41494, 41496, 41497, 41498, 41786, 41788, 41789, 42079, 42080]"
41205,"[40332, 40333, 40334, 40620, 40911, 40912, 40915, 41202, 41203, 41204, 41206, 41207, 41208, 41494, 41496, 41497, 41498, 41788, 41789, 42080]"
41206,"[40333, 40334, 40625, 40911, 40912, 40915, 40917, 41203, 41204, 41206, 41207, 41208, 41209, 41496, 41497, 41498, 41788, 41789]"
41207,"[40334, 40336, 40625, 40626, 40912, 40915, 40917, 40918, 41204, 41206, 41207, 41208, 41209, 41210, 41496, 41497, 41498, 41502, 41789]"
41208,"[40336, 40625, 40626, 40627, 40915, 40917, 40918, 41206, 41207, 41208, 41209, 41210, 41211, 41497, 41498, 41502, 41503]"
41259,"[40388, 40676, 40677, 40964, 40966, 40967, 40968, 40970, 41256, 41257, 41258, 41259, 41260, 41261, 41549, 41554, 41843, 41845]"
41260,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 41257, 41258, 41259, 41260, 41261, 41263, 41549, 41554, 41843, 41845, 41846]"
41261,"[40388, 40389, 40676, 40677, 40679, 40966, 40967, 40968, 40970, 40971, 40972, 41258, 41259, 41260, 41261, 41263, 41264, 41554, 41556, 41843, 41845, 41846]"
41262,"[40389, 40677, 40679, 40967, 40968, 40970, 40971, 40972, 41259, 41260, 41261, 41263, 41264, 41265, 41554, 41556, 41557, 41845, 41846, 41848]"
